"epoch","user_id","exp_id","activity","sample","m1","m2","m3","m12","m13","m23","m123","sd1","sd2","sd3","var1","var2","var3","kur1","kur2","kur3","q1_25","skew1","AR1.1","AR1.2","AR12.1","n"
27,"29","58","STANDING",3456,0.00981679541268932,0.00329055926499677,-0.000551210414187153,0.00655367733884304,0.00463279249925108,0.00136967442540481,0.00418538142116631,0.0132496608029424,0.00643040841366354,0.00643929455708858,0.000175553511393029,4.13501523665148e-05,4.14645143929506e-05,0.783016555501223,-0.693560997682496,-0.57808322308888,0.00183259579353034,0.546804904478109,0.895211918206641,0.765009329967286,0.37842212981051,128
28,"29","58","STANDING",3584,0.00916297870116978,0.00424742239943043,-0.0027990036430765,0.00670520055030011,0.00318198752904664,0.000724209378176965,0.00353713248584124,0.00729502463118998,0.00709745105977977,0.007096037140039,5.32173843696684e-05,5.0373811545969e-05,5.03537430928128e-05,-0.468009414159886,-0.230242712363052,-0.250177417071674,0.00381790765095502,0.119814929634183,0.69429528989568,0.393816038139562,-0.0386304980124143,128
29,"29","58","STANDING",3712,0.00418776756532679,0.000515417523956785,0.000276798280083312,0.00235159254464179,0.00223228292270505,0.000396107902020049,0.00165999445645563,0.0113124834415523,0.00981148081763141,0.0067476013564701,0.000127972281615394,9.62651558347492e-05,4.55301240658371e-05,0.394003135805751,0.913888520401523,0.777810615895192,-0.00320704252226278,-0.337380213119075,0.790761171045059,0.627488558221753,0.280043162995432,128
30,"29","58","STANDING",3840,0.00977145764341003,0.00424265001765889,-0.00231222041247747,0.00700705383053446,0.00372961861546628,0.000965214802590708,0.00390062908286382,0.0174011764315145,0.00945216252406142,0.00930668643787984,0.000302800941200697,8.93433763812711e-05,8.66144124530165e-05,0.273507985769273,-0.613542104317314,-0.530984076948141,0.000381790778192226,0.401938199400344,0.921624473348713,0.820953885563854,0.268702547345575,128
31,"29","58","STANDING",3968,0.199285240503741,-0.00150807367458583,-0.133662564765018,0.0988885834145776,0.0328113378693615,-0.0675853192198019,0.0213715340213791,0.604418473921112,0.195977101303249,0.362989931612484,0.365321691617126,0.0384070242352238,0.131761690452036,3.25912771189962,2.18066578593552,0.531711244656543,-0.0721584595739841,1.91378934557487,0.982505133998676,0.94103781591098,-0.497459417796278,128
32,"29","58","STAND_TO_LIE",4096,-0.0484110710272034,0.328452220681356,-0.384420362814126,0.140020574827076,-0.216415716920665,-0.0279840710663848,-0.0347930710533243,0.415825751216669,0.336432343860611,0.336588154455376,0.172911055374907,0.113186721995544,0.113291585719676,-0.0212049921728514,1.09145779292515,-1.17107534702025,-0.277103744447231,-0.363920493325144,0.933601384483019,0.81383955539667,-0.333827506691135,128
33,"29","58","STAND_TO_LIE",4224,-0.00237426177909583,-0.0232749206400058,-0.02273564046709,-0.0128245912095508,-0.0125549511230929,-0.0230052805535479,-0.0161282742953972,0.120840932131656,0.176892184843916,0.178825009667434,0.0146025308784476,0.0312908450588541,0.0319783840825579,1.25135615164444,4.86034166899862,8.03698763889583,-0.0339030213654041,-0.55190995396276,0.956702508822926,0.883312799221183,0.438233724555671,128
34,"29","58","LAYING",4352,0.00925365400235023,0.00179441665045488,-0.001443646376174,0.00552403532640255,0.00390500381308811,0.000175385137140438,0.00320147475887704,0.00510876062652881,0.00562824614141707,0.00521539338676582,2.6099435139171e-05,3.16771546283762e-05,2.72003281787207e-05,0.117001936679224,0.134819429732143,-0.253236174045839,0.00633772695437074,-0.00563281350317469,0.352983986302242,0.356983283239682,-0.00748910239172809,128
35,"29","58","LAYING",4480,0.00829917705073058,0.00251266053237487,-0.00018612299072629,0.00540591879155272,0.00405652703000214,0.00116326877082429,0.00354190486412638,0.00407662119789672,0.00471310958365058,0.00593411062361984,1.66188403911409e-05,2.22134019474989e-05,3.52136688933579e-05,-0.328221025054801,-0.814898841822335,-0.1758152010653,0.00580321997404099,-0.11075052928001,0.237010541142447,0.103719069175588,0.00937735782499158,128
36,"29","58","LAYING",4608,0.00845905191476959,0.00206644258537381,-0.00139592253140108,0.0052627472500717,0.00353156469168425,0.000335260026986362,0.00304319065624744,0.00419866468328668,0.00452209967480567,0.00472330216632624,1.76287851226789e-05,2.04493854688775e-05,2.23095833544221e-05,0.727062197925746,-0.0900799190709773,-0.481565220861435,0.00610865233466029,0.0442679894164539,0.317938430206475,0.015238600319617,-0.180118277068857,128
37,"29","58","LAYING",4736,0.00798181345521698,0.00169419656322134,-0.000603706649371816,0.00483800500921916,0.00368905340292258,0.000545244956924762,0.00302410112302217,0.00462947730198207,0.00580959069188816,0.00533332024118734,2.14320600895671e-05,3.37513440072735e-05,2.84443047950586e-05,0.555609720894414,0.239906662593705,-0.515851538853872,0.00511599658057094,-0.356253548080659,0.501930966008656,0.382490342972576,0.235372041268254,128
38,"29","58","LAYING",4864,0.00817032266354545,0.00231937898206525,-0.000513031357058935,0.00524485082280535,0.00382864565324326,0.000903173812503155,0.00332555676285059,0.00450330159996734,0.00691661628683412,0.00531848933019925,2.02797253002684e-05,4.7839580859299e-05,2.82863287554433e-05,0.435106749709076,4.01684923694528,-0.65426829183576,0.00549778714776039,0.201268595290127,0.492110559809191,0.370205565363114,-0.238456967337212,128
39,"29","58","LAYING",4992,0.0071371013254975,0.0027178730824744,-0.000207598707902434,0.00492748720398595,0.00346475130879753,0.00125513718728598,0.00321579190002315,0.00367557249985556,0.0046761243557219,0.00625163082298933,1.35098332016944e-05,2.18661389901756e-05,3.90828879469503e-05,0.549065411645484,0.443569526052911,0.0173193194062948,0.00427605677396059,0.250716506283419,0.173090092978783,0.0461852672202794,0.0381795570508047,128
40,"29","58","LAYING",5120,0.00782193859026847,0.000529734716110397,-0.00086141543897611,0.00417583665318944,0.00348026157564618,-0.000165840361432856,0.00249675262246759,0.00403043404923969,0.00517307674470923,0.00541450978406694,1.62443986252707e-05,2.67607230066515e-05,2.93169162017566e-05,-0.203325150778925,0.857836336984324,-0.00660724034172766,0.00488692196086049,0.0963531433410295,0.233663498525202,0.0590647484145673,0.296499874764358,128
41,"29","58","LAYING",5248,0.00776705615453466,0.00313307056990197,-0.000878118802120298,0.00545006336221832,0.00344446867620718,0.00112747588389084,0.00334066930743878,0.00368949809420327,0.00532915659852756,0.00494252149781563,1.36123961871296e-05,2.83999100516298e-05,2.44285187563697e-05,-0.623097190398069,-0.480531449705532,-0.22793407006167,0.00549778714776039,0.0781634580954437,0.0343728696519439,0.0295104055624722,0.195513164774294,128
42,"29","58","LAYING",5376,0.0079197724619462,0.00220961412446741,-0.000434287015650625,0.0050646932932068,0.00374274272314779,0.000887663554408391,0.00323169985692099,0.0038615842046938,0.00435376743477384,0.00483943475544736,1.49118325699406e-05,1.89552908760972e-05,2.34201287522318e-05,-0.215129764933604,-0.443879707280608,-0.873054903685182,0.00549778714776039,0.213744746250085,0.141475173889787,0.0668774279602235,-0.0721362943782093,128
43,"29","58","LIE_TO_SIT",5504,-0.0249977510959525,-0.0783005163627877,0.227160739975261,-0.0516491337293701,0.101081494439654,0.0744301118062367,0.0412874908388403,0.12781945160532,0.216059140237118,0.361942146651006,0.0163378122086848,0.0466815520800026,0.131002117522339,1.20639300223352,-0.685608101256245,-1.01273638291122,-0.0490982923656702,-0.31408238189822,0.92254357168872,0.806437628236201,0.203965700274026,128
44,"29","58","LIE_TO_SIT",5632,0.326968007281266,-0.0365111300670833,0.464916174629252,0.145228438607091,0.395942090955259,0.214202522281084,0.251791017281145,0.450307077514454,0.365684000734832,0.631144482242528,0.202776464059609,0.133724788393432,0.398343357465189,6.3122363966826,-0.956200947680871,-0.882756662977074,0.101327273994684,-0.879719393374911,0.858687106170796,0.746694483369451,-0.262847536938388,128
45,"29","58","SITTING",5760,0.00753798163691499,0.00764774650087929,0.00390619697827788,0.00759286406889714,0.00572208930759643,0.00577697173957858,0.00636397503869072,0.0388955884263598,0.0301397441215764,0.0228349631794086,0.00151286679903277,0.0009084041757141,0.000521435543404945,4.44464824277977,7.38347050863416,2.2365195588511,-0.00160352126113139,-0.710627739116596,0.914327049175373,0.746664624965437,0.586545618670791,128
46,"29","58","SITTING",5888,0.00650714656308082,0.00417822281951885,-0.00189463674087165,0.00534268469129984,0.00230625491110459,0.0011417930393236,0.00293024421390934,0.00606854501749254,0.0065282148608348,0.00590023585332843,3.68272386293336e-05,4.26175892692243e-05,3.48127831249023e-05,0.601398347954576,0.0785870590359354,-0.409118326158791,0.0021380283869803,-0.403030249843874,0.642398587218557,0.452082657759583,-0.124564655181179,128
47,"29","58","SITTING",6016,0.00723016283541256,0.00141501205052919,-0.00115253091212253,0.00432258744297087,0.00303881596164501,0.000131240569203328,0.00249754799127307,0.0101140965780063,0.00916833793566813,0.0073555134633717,0.000102294949589239,8.40584205026114e-05,5.41035783098423e-05,4.58769501182253,-0.0128790336490852,1.55487622711146,0.00183259579353034,1.27354146045506,0.781226253329182,0.556670364260568,-0.302365662046618,128
48,"29","58","SITTING",6144,0.00732322435464994,0.00228597227533101,-0.00198292585923809,0.00480459831499047,0.00267014924770592,0.000151523208046456,0.00254209025691428,0.00818193435554129,0.00904493417424979,0.00797217481590668,6.69440497983868e-05,8.18108342165117e-05,6.35555712953767e-05,-0.624265163621091,-0.665151516071747,0.364779531829041,0.0021380283869803,-0.00434421207173551,0.747840149947472,0.625422694007812,-0.682994099095644,128
49,"29","58","SITTING",6272,0.00792693101107034,0.00280377604440218,-0.000279184517012254,0.00536535352773626,0.00382387324702904,0.00126229576369496,0.00348384084615342,0.00704305416192997,0.00655163340611882,0.00742714873572359,4.9604611927879e-05,4.29239002881721e-05,5.51625383425606e-05,-0.463485380892484,0.689275506779155,-0.102718282232276,0.00297796801896766,0.0242826542125369,0.735742499238365,0.670558078948483,-0.590406495043299,128
50,"29","58","SITTING",6400,0.00807726114589968,0.00173476183522325,-0.00139115015554125,0.00490601149056147,0.00334305549517921,0.000171805839840999,0.00280695760852723,0.00896268389835873,0.00879065340687631,0.0087859622681732,8.03297026618988e-05,7.7275587319826e-05,7.71931329777632e-05,0.463765579291385,0.303050234957704,-0.162410320157216,0.00175623761606403,0.803791515462662,0.80171344724345,0.684557559892949,-0.694971427245051,128
51,"29","58","SITTING",6528,0.00708699137931035,0.00225972414341413,-0.00157250076495075,0.00467335776136224,0.0027572453071798,0.000343611689231693,0.00259140491925791,0.0230294824997798,0.0309332256179535,0.0107471998802627,0.000530357064207665,0.000956864447131217,0.000115502305266319,7.69385028356722,9.51653181812673,-0.327661011820685,-0.000305432622553781,-1.6246830074203,0.885504455405368,0.695491005509289,-0.796412173645418,128
52,"29","58","SIT_TO_LIE",6656,-0.0882962756600136,-0.0102510820445332,0.0875851898988458,-0.0492736788522734,-0.000355542880583926,0.0386670539271563,-0.00365405593523368,0.219493561419851,0.18231729787446,0.336797096342906,0.0481774235047699,0.0332395971042447,0.113432284105013,7.33612580762137,0.455807375720616,0.47551838752215,-0.0931569505482912,-2.75138290675275,0.985029752615783,0.957243822405897,-0.397581156830733,128
53,"29","58","SIT_TO_LIE",6784,-0.190852438606271,0.1257666553538,-0.417924888483867,-0.0325428916262354,-0.304388663545069,-0.146079116565033,-0.161003557245446,0.247099114009365,0.317768698322529,0.47540670339224,0.061057972144213,0.100976945633594,0.226011533630277,0.805249498900497,-0.0600352928488577,-1.11755228121692,-0.346436962485313,-0.693737959649781,0.937995387188262,0.847536476891692,-0.0330310919058729,128
54,"29","58","SIT_TO_LIE",6912,0.00411140878986771,-0.0477405508654556,-0.253835983168756,-0.0218145710377939,-0.124862287189444,-0.150788267017106,-0.0991550417481146,0.307640172930734,0.368468846818499,0.447804106382533,0.0946424760008522,0.135769291075754,0.200528517693059,0.374037836904206,0.220404662818845,0.41262578893356,-0.160886634141207,-0.464507694170641,0.956577412437014,0.858046834399885,-0.219822269443969,128
55,"29","58","LAYING",7040,0.0066527043068163,-0.00660975288496957,0.00240289574026065,2.14757109233687e-05,0.00452780002353848,-0.00210342857235446,0.000815282387369128,0.01140539753629,0.0149542294687558,0.00730311300006457,0.000130083092960809,0.000223628979004204,5.33354594917121e-05,2.58190290895847,0.928397775629033,0.477999889080378,0.00221438650623895,-1.21055625942788,0.818173435735973,0.670428720110364,0.138192747818922,128
56,"29","58","LAYING",7168,0.00781955232878317,0.00209507689464772,-0.0007755125368476,0.00495731461171545,0.00352201989596779,0.000659782178900059,0.0030463722288611,0.00442536570021469,0.00478434532429175,0.00521908045057943,1.95838615806367e-05,2.28899601820724e-05,2.72388007496204e-05,0.71953523642145,0.593407758468231,-0.122013775154639,0.00488692196086049,0.608364552050989,0.254933578220027,0.208889252005142,0.102397676961395,128
57,"29","58","LAYING",7296,0.00791738622683624,0.00304955383194283,0.000131240574546609,0.00548347002938954,0.00402431340069143,0.00159039720324472,0.00369939354444189,0.00446111955369672,0.00488616801007475,0.00583719307056037,1.99015876723752e-05,2.38746378226778e-05,3.40728229429979e-05,-0.279276545048779,-0.343783264227982,-0.414686670447018,0.0045814891345799,-0.212016406686645,0.32928049548954,0.269988497711961,0.15276449421568,128
58,"29","58","LAYING",7424,0.00865233347735739,0.00264628733270911,-0.00144841879023261,0.00564931040503325,0.00360195734356239,0.000598934271238249,0.00328340067327796,0.00429185051187436,0.00496598904342483,0.00603573669146636,1.84199808162762e-05,2.46610471794154e-05,3.64301174087133e-05,0.263311253895043,0.738446342761255,0.910909014065845,0.00595593603793532,0.0784626556969646,0.322803074983929,0.189355747302383,-0.0880463682773427,128
59,"29","58","LAYING",7552,0.0081249849527012,0.00256754295924111,-0.000479624659419642,0.00534626395597115,0.00382268014664078,0.00104395914991073,0.00340430108417422,0.00492977415423585,0.0053045912356866,0.00535053884968436,2.43026732117718e-05,2.81386881777231e-05,2.86282659819816e-05,0.0560230089494649,0.00382621886603429,0.00921843443665971,0.00481056375429034,0.334937141092229,0.411625284540502,0.242814504022546,0.0742994183473091,128
60,"29","58","LAYING",7680,0.00794602057180782,0.00188031957918611,-0.000188509205599985,0.00491317007549696,0.00387875568310392,0.000845905186793061,0.00321261031513131,0.00385087899796106,0.00463567181935584,0.00477287589929818,1.48292690569375e-05,2.14894532167699e-05,2.27803443501014e-05,-0.0433148067602458,0.00831340560047433,1.38191226445017,0.00519235478714108,0.320019927089537,0.386173601300663,0.217031636926741,0.0425676294211703,128
61,"29","58","LAYING",7808,0.00787443478566274,0.00191849866109806,-0.000737333430151921,0.0048964667233804,0.00356855067775541,0.000590582615473068,0.00301853333886963,0.00382464779012219,0.00508824139298922,0.00681142918858799,1.46279307184865e-05,2.58902004733289e-05,4.63955675911485e-05,1.03824475441848,0.290936809737905,-0.20913657064278,0.00542142905760556,0.728939886360033,0.176826707653222,0.26597778129711,0.103507451192897,128
62,"29","58","LAYING",7936,0.00782193857617131,0.00243868860980001,-0.00165840368072168,0.00513031359298566,0.00308176744772481,0.000390142464539167,0.00286740783508321,0.00389888749946894,0.00467331865848999,0.00491266015756769,1.52013237335152e-05,2.18399072837907e-05,2.4134229823753e-05,-0.224391476774701,-0.0124010317140626,0.398243664174597,0.00542142905760556,-0.191892892632381,0.4035086387469,0.254189020226209,0.123475037759116,128
63,"29","58","LAYING",8064,0.00744253399989248,0.00166078989241214,-0.00109287609234343,0.00455166194615231,0.00317482895377452,0.000283956900034354,0.00267014926665373,0.00638209589595063,0.00657561838314592,0.0051868498258353,4.07311480251099e-05,4.32387571207666e-05,2.69034111157677e-05,4.12287124140543,4.55410041129289,-0.15385498442754,0.00503963837400079,-0.717699271754182,0.639701052522271,0.486590733394431,0.518925881956765,128
64,"29","58","LAYING",8192,0.00799374441021428,0.00313784295303776,-0.00103083508633972,0.00556579368162602,0.00348145466193728,0.00105350393334902,0.00336691742563744,0.00386651272397691,0.00458537012179233,0.00471930622112563,1.49499206446753e-05,2.10256191538258e-05,2.22718512087551e-05,0.111770803912562,-0.024860492214724,-0.360740559840258,0.00519235478714108,0.288239686765767,0.396865300218548,0.107451275034677,0.0626277805443569,128
65,"29","58","LAYING",8320,0.00702017792696097,0.00187316100846147,-0.000252936379183666,0.00444666946771122,0.00338362077388865,0.0008101123146389,0.00288013418541292,0.00402254384723723,0.00478475012401624,0.00449956622468624,1.61808590029461e-05,2.28938337492734e-05,2.02460962103372e-05,-0.241920951575198,-0.125568872796439,-0.531305275173117,0.00427605677396059,-0.0593908749061504,0.285477200220953,0.148113026510064,0.115390298838724,128
66,"29","58","LAYING",8448,-0.00956385867812059,0.0572781613668667,0.0295601513528254,0.0238571513443731,0.00999814633735241,0.0434191563598461,0.0257581513471905,0.0945734550299533,0.17078569112677,0.157363556394861,0.0089441383963026,0.0291677522936484,0.0247632888812387,3.72148830031604,4.61389100689608,4.36232913391372,0.00183259579353034,-0.748158607377039,0.946501320806687,0.838071811199407,0.423182416238331,128
67,"29","58","LIE_TO_STAND",8576,0.0490863620871096,-0.101398857917502,0.664356517302622,-0.0261562479151962,0.356721439694866,0.28147882969256,0.204014673824076,0.508107777260541,0.519848233513101,0.364732620839165,0.258173513312647,0.270242185886692,0.133029884704206,-0.996206290942184,-0.805730410641798,-0.811725343733128,-0.346360594034195,0.253222151309015,0.983659625102437,0.951969005431624,0.614295727851262,128
68,"29","58","-",8704,-0.114978680689092,0.0788374086841941,-0.0417178022335065,-0.0180706360024487,-0.078348241461299,0.0185598032253438,-0.0259530247461347,0.405287849683819,0.446817519833643,0.201600476509053,0.164258241101334,0.199645896030288,0.0406427521286774,-0.171767540198434,-0.591299601593478,-0.0961474532284234,-0.446313433349133,0.224877543649156,0.889062517551302,0.661791256104248,-0.305794434808284,128
69,"29","58","-",8832,0.745260371877521,-0.0835763862751264,0.0412572663062747,0.330841992801197,0.393258819091898,-0.0211595599844259,0.234313750636223,0.519329136596365,0.524178015029019,0.258938554249237,0.269702752117926,0.274762591439763,0.0670491748766849,-0.607916760446154,-0.270484513758632,-0.136845753758656,0.41363213211298,0.00864626769074831,0.865514548302734,0.615528983228619,-0.186189795511167,128
70,"29","58","-",8960,0.30741793631023,-0.00464114562419127,0.0145605458455975,0.15138839534302,0.160989241077914,0.00495970011070313,0.105779112177212,0.612403898349251,0.629489019320409,0.329303645484643,0.37503853471336,0.39625642544497,0.108440890929475,-0.561091135641879,-0.685376509679661,1.12227164485711,-0.209221340715885,0.185218473945939,0.860563668911634,0.65854971242998,-0.0538299032952189,128
71,"29","58","-",9088,-0.0438677609834031,0.0076525175770712,0.00431184806984675,-0.0181076217031659,-0.0197779564567782,0.00598218282345897,-0.0106344651121617,0.334983673861589,0.592922294185492,0.291986430321999,0.112214061753807,0.351556846942187,0.0852560754921835,-0.17087062962223,-0.768428842834575,0.283354523569603,-0.249767534434795,0.207145122699726,0.690739126297817,0.243053023374424,-0.227106258907886,128
72,"29","58","-",9216,-0.0113916815244011,0.0131216720619705,-0.00259379022008943,0.000864995268784693,-0.00699273587224525,0.00526394092094051,-0.000287933227506683,0.346394888157194,0.477912461327791,0.234252515796205,0.119989418541435,0.228400320692388,0.0548742411568512,0.538615554784793,-0.486380837205654,-0.176787304568317,-0.207083322107792,0.325169447786053,0.761970251675751,0.323041276091807,-0.338870577418015,128
73,"29","58","-",9344,-0.0829631350343334,-0.0144078296527823,0.00143410170471725,-0.0486854823435579,-0.0407645166648081,-0.00648686397403253,-0.0319789543274661,0.35399417408211,0.190384128804607,0.110034669407151,0.125311875284075,0.0362461165006893,0.012107628471541,0.576757655414502,7.53238181669565,2.58481708731117,-0.234495896846056,-0.343855575722277,0.9644170352229,0.895789818560192,0.148432830671411,128
74,"29","58","-",9472,-1.06828400165432,0.198800844480047,-0.0689323249066547,-0.434741578587136,-0.568608163280487,0.0649342597866962,-0.312805160693642,1.11677079907422,0.261231718528856,0.141854491139449,1.24717701766487,0.0682420107655393,0.020122696656432,-1.40446189270004,-0.337727282179068,-0.488555807863418,-2.06701534986496,-0.352762533907963,0.992398454535371,0.975272893163004,-0.597031607832331,128
75,"29","58","WALKING",9600,0.0214041454687504,0.0294074328812712,-0.0104467495480094,0.0254057891750108,0.00547869796037048,0.00948034166663092,0.0134549429340041,0.291062473882756,0.402170682503931,0.181977589196865,0.0847173637027499,0.161741257865678,0.0331158429699031,1.0284305487611,1.60407586072807,4.75586418965046,-0.144164200872183,0.52642036765487,0.847649526148829,0.560979525437899,-0.129402099805696,128
76,"29","58","WALKING",9728,0.0170541169900389,-0.023542172116322,0.0137754896377373,-0.00324402756314158,0.0154148033138881,-0.00488334123929236,0.00242914483715139,0.404382885401017,0.623307155294888,0.341617674998207,0.163525518005252,0.388511809841806,0.11670263587118,-0.834936553111302,0.0256936690730871,0.283788010697885,-0.300469353795052,0.160544075379481,0.737731936303368,0.327018644857476,-0.169431802377287,128
77,"29","58","WALKING",9856,-0.076479852161583,0.0487833157280875,-0.0177580437516554,-0.0138482682167478,-0.0471189479566192,0.0155126359882161,-0.0151515267283836,0.449301043136046,0.69371697883805,0.357581222043617,0.201871427363139,0.481243246728191,0.127864330358207,-0.768631067659583,-0.572193651945746,0.152926641848462,-0.397215120494366,0.351307664162863,0.829397143002741,0.594102881746966,-0.401582400363576,128
78,"29","58","WALKING",9984,-0.00204496659625875,-0.00756900256601511,-0.0123557033166435,-0.00480698458113693,-0.00720033495645111,-0.0099623529413293,-0.00732322415963911,0.338291112210404,0.623263034538517,0.300158981054349,0.114440876600552,0.388456810222161,0.0900954139075849,-0.646323636476295,-0.46149410013582,0.663379931480871,-0.222889456897974,-0.0763105539061219,0.699613077189355,0.266522026482778,-0.345773993112042,128
79,"29","58","WALKING",10112,0.0349219261343023,-0.00400641690384874,0.0272240680506002,0.0154577546152268,0.0310729970924513,0.0116088255733757,0.0193798590936846,0.350257288460826,0.633411229992179,0.300435318997374,0.122680168119931,0.401209786280206,0.0902613809010542,-0.535481220919542,-0.67439331357391,0.266316499670241,-0.201432812958956,0.134736703118824,0.663433754448889,0.205283874799198,-0.137592558681313,128
80,"29","58","WALKING",10240,-0.00316409200240741,-0.00846859953162494,0.00313784259105887,-0.00581634576701618,-1.31247056742717e-05,-0.00266537847028303,-0.00283161631432449,0.368470349407695,0.593176704109658,0.29426013645866,0.135770398392629,0.351858602298397,0.0865890279086694,-0.6742360525346,-0.253286328627568,0.225842872182668,-0.313297510147095,0.264883121507568,0.784297536712715,0.444480554182799,-0.158283701625675,128
81,"29","58","WALKING",10368,0.0121982146754362,-0.0281713883960038,-0.0222536299984313,-0.00798658686028375,-0.00502770766149751,-0.0252125091972175,-0.0127422679063329,0.38002037446298,0.623256241210379,0.312316279579345,0.144415485006984,0.38844834220769,0.0975414584902835,-0.577248726552268,-0.5287950930088,0.142707182291501,-0.24472789093852,0.088742139713349,0.746391897061033,0.394311630564059,-0.342266802029968,128
82,"29","58","WALKING",10496,-0.0439345736258474,0.0558011078965137,-0.00931330939602048,0.00593326713533316,-0.0266239415109339,0.0232438992502466,0.000851074958215278,0.428620454692664,0.59704427011559,0.291821841623635,0.183715494180946,0.356461860477858,0.0851599872486098,-0.852932207998238,-0.725776038874679,0.367612653422923,-0.389350235462189,0.284791051557178,0.810219707904175,0.517384788500923,-0.485133864891601,128
83,"29","58","WALKING",10624,-0.0143195402358742,-0.0218121842726759,0.018123131097127,-0.0180658622542751,0.00190179543062641,-0.00184452658777445,-0.00600286447047438,0.234721742788454,0.246559582850256,0.15818903991032,0.0550942965376493,0.0607916278952921,0.0250237723477488,7.58739283251415,6.61560630795383,7.81828839348911,-0.0681878328323364,-2.0701178792221,0.866143287630144,0.601714099707741,-0.0387553440622612,128
84,"29","58","-",10752,1.20402494201994,-0.241148601565328,0.11111781910131,0.481438170227307,0.657571380560626,-0.0650153912320093,0.357998053185308,1.06821608358294,0.235182514120891,0.231234309029646,1.14108560122528,0.0553108149482233,0.0534693056724178,-1.44807964331623,-1.00939255097344,-0.811210062611308,0.0230601625517011,0.0505238484593016,0.992199612820524,0.972862583068573,-0.543634212851696,128
85,"29","58","WALKING",10880,0.0339555169000505,0.0423549138579347,-0.00871676058568482,0.0381552153789926,0.0126193781571828,0.0168190766361249,0.0225312233907668,0.214595007759608,0.468115022600018,0.191671411351014,0.0460510173553463,0.219131674383816,0.0367379299292898,1.26478938707361,1.14751801375311,2.18510517603664,-0.0926224403083324,1.06229452374078,0.829800586341067,0.568514755203074,-0.40574282106774,128
86,"29","58","WALKING",11008,0.00990031282162818,0.000680065536471375,0.0158180693974828,0.00529018917904978,0.0128591911095555,0.00824906746697707,0.0087994825851941,0.356076355974978,0.661290925242894,0.32524304288858,0.12679037128442,0.437305687808603,0.105783036947422,-0.472254631153738,-0.768272021213797,0.619874468340538,-0.238542880862951,0.0400562906280428,0.697647302607498,0.323147189365827,-0.196166997204749,128
87,"29","58","WALKING",11136,-0.0191802157112306,-0.0221510215196759,0.0130954223504887,-0.0206656186154532,-0.00304239668037098,-0.0045277995845936,-0.00941193829347261,0.322741461108548,0.613248269157474,0.312246635780853,0.104162050718481,0.376073439624637,0.0974979615564608,-0.618616077836913,-0.44536583967036,0.27460113158368,-0.26030495017767,0.179362215797797,0.706559036199124,0.309994852332456,-0.0865191866335719,128
88,"29","58","WALKING",11264,0.000243391837102535,-0.00608717891373089,-0.028362283412207,-0.00292189353831418,-0.0140594457875522,-0.017224731162969,-0.0114020234962785,0.379322390688453,0.655311371931346,0.350928002021743,0.143885476077603,0.429432994182543,0.123150462602972,-0.486688454318935,-0.61155690211245,0.52772983421954,-0.266413614153862,0.28552669793877,0.746655878260641,0.371617358237803,-0.291200669510307,128
89,"29","58","WALKING",11392,-0.00248641240705183,0.0116112127216184,0.00511122375155537,0.00456240015728326,0.00131240567225177,0.00836121823658686,0.00474534135537397,0.297731422073383,0.616102280149121,0.288743264858806,0.0886439996898391,0.379582019604946,0.0833726730013226,-0.149656117923926,-0.287276947706963,0.531093624381038,-0.1999820061028,0.235975111827639,0.699789689631738,0.299244852487094,-0.358288012734224,128
90,"29","58","WALKING",11520,0.0152358381801605,0.000214757132198425,0.0044717247931203,0.00772529765617946,0.0098537814866404,0.00234324096265936,0.00664077336849307,0.302228324860982,0.637584144693114,0.31404566678718,0.091341960348275,0.406513541564049,0.0986246808278045,-0.691626374731904,-0.704984600837959,0.90038406143386,-0.195858672261238,-0.0647629480890164,0.629054993572857,0.171092613465881,-0.209036219079016,128
91,"29","58","WALKING",11648,0.0101389312803803,-0.0115038358007951,0.0151881140163823,-0.000682452260207357,0.0126635226483813,0.00184213910779363,0.00460773649865587,0.306580182841536,0.582932545292022,0.275922491923315,0.0939914085111498,0.339810352360636,0.0761332215491716,-0.713608389501872,-0.324335566558688,0.650927199020226,-0.253967225551605,0.18088310255875,0.727434623617305,0.337137329285184,-0.229985020474581,128
92,"29","58","WALKING",11776,0.0311064020861522,-0.0302712329939823,-0.0207718041638145,0.000417584546084978,0.00516729896116885,-0.0255215185788984,-0.00664554502388152,0.393914354223359,0.600496511999454,0.28175186173233,0.155168518463206,0.360596060923511,0.0793841115896338,-0.0349929046177038,-0.626138827946282,-0.0243024727797718,-0.259770438075066,0.124353267862204,0.726456355157419,0.273843121022946,-0.275952779870579,128
93,"29","58","-",11904,-0.0812546215911425,0.0508187384775738,0.0230887976235863,-0.0152179415567844,-0.0290829119837781,0.03695376805058,-0.00244902849666081,0.29892172849437,0.14910418817947,0.0905719947752272,0.0893541997660621,0.0222320589326587,0.00820328623756378,-0.618244770708464,10.3315285784479,6.58077240255676,-0.313832007348538,-0.585813761213568,0.965686379818871,0.910390423557279,-0.319253728224598,128
94,"29","58","-",12032,-1.13060657871165,0.199299559329575,-0.087234420511777,-0.465653509691037,-0.608920499611713,0.0560325694088988,-0.339513813297951,1.17841575888485,0.278382735319272,0.119193193749809,1.38866370078815,0.0774969473238397,0.0142070174362796,-1.64381192727844,-0.71996981054002,0.079918552951328,-2.31388127803802,-0.15598425345134,0.992632086506488,0.973660734526682,-0.77294012513027,128
